rating,reviews,company,province,parsed_date,processed_reviews
1,"Barang ilang 2 kali, nanya ke gudangnya tidak dilayani dengan ramah, cuman disuruh isi kertas dan nunggu lama banget. Sampe akhirnya cuman nelpon kurir yang bilang udah dikirim ke orang yang  entah siapa. Barangnya prfum satu, dan depdorant spray satu .Kapok",JNE,Aceh,2021-01-20,barang ilang kali nanya gudang tidak layan ramah cuman suruh isi kertas nunggu lama banget sampe cuman nelpon kurir bilang kirim orang barang prfum depdorant spray kapok
1,"JNE kurir gak jelas, paket di keterangan udah sampe, tapi paket nya belom sampe ke saya , emang gak jelas, mending tutup aja tu jne , kalau pengiriman lebih bagus punya sebelah aja dari pada jne",JNE,Aceh,2023-01-20,kurir jne paket deskripsi paket belum tutup jne kirim bagus sisi jne
1,Jasa ekspedisi paling buruk untuk JNE banda aceh.. barang dari jakarta kebanda acehnya selalu tepat waktu tapi dari gudang banda aceh ke alamatnya sangat lambat. Saya ambil ke gudang katanya sudah dibawa kurir tapi pas saya tunggu kurir …,JNE,Aceh,2018-01-21,jasa ekspedisi buruk jne banda aceh barang jakarta banda acehnya tepat waktu gudang banda aceh alamat lambat ambil gudang bawa kurir pas tunggu kurir
1,Udah satu minggu paket nya belum sampai2.status nya dalam pengantaran sama kurir.kenapa di setiap pengiriman tidak keluar nama JNE.kenapa haru di sembunyi nama nya.kalo tau jNE gak akan saya pakek anda.duku tahun 2017 barang saya hilang.pihak JNE tidak bertanggung jawab.anda tidak amanah sama sekali,JNE,Aceh,2022-01-20,minggu paket nya belum status nya antar kurir kirim tidak nama jne haru sembunyi nama nya jne tidak pakek duku barang hilang jne tidak tanggung tidak amanah
1,Pelayan jne sangat buruk. Barang udah 3 hari sampai tapi tidak mau diantar. Kantor jne selalu penuh dengan konsumen ambil barang. Kantor expedisi lain malah gk ada org ngambil kecuali ngirim. Kecewa. Sumpah buruk..,JNE,Aceh,2020-01-21,layan jne buruk barang tidak antar kantor jne penuh konsumen ambil barang kantor expedisi gk org ngambil kecuali ngirim kecewa sumpah buruk
1,"Pengiriman nya sangat lambat.. udah dua hari barang sampe tapi tetap di gudang.. dan juga saga kan pesan barangnya dari shopee tuhh, pihak jne nya mengklaim bahwa paket saya udah saya ambil.. akhirnya saya ke jne saya nunggu lama banget …",JNE,Aceh,2020-01-21,kirim nya lambat barang sampe gudang saga pesan barang shopee tuhh jne nya klaim paket ambil jne nunggu lama banget
1,"Barang tidak dikirim kealamat katanya alamat tidak lengkap, kurang lengkap apa coba dari kota, kec, dusun, kelurahan, nama jalan, sampai no rumah saya buat😪, kalo memang tidak bisa diantar tolong dikonfirmasi biar baranya gak busuk digudang. …",JNE,Aceh,2020-01-21,barang tidak kirim alamat alamat tidak lengkap lengkap coba kota kec dusun lurah nama jalan no rumah tidak antar tolong konfirmasi biar bara tidak busuk gudang
1,"Sangattt teramat parah pelayanannya, tidak menghargai waktu customer, manajemen sdm yang lemah, ayo dong JNE masa harus seabad saya nunggu paket saya, ini udah jemput langsung ke gudang pun ga jelas",JNE,Aceh,2022-01-20,amat parah layan tidak harga waktu customer manajemen sdm lemah ayo  jne abad nunggu paket jemput langsung gudang tidak
1,"Waktu cek resi sudah delivered. Tapi belum sampai barangnya. Ktika di telpon nomer kantor yang tersedia di google, gak diangkat2 katanya sibuk. Di masa2 korona ini apakah customer harus pergi ke kantor buat ambil barang yang janjinya akan di antar ke rumah?",JNE,Aceh,2021-01-20,waktu cek resi delivered belum barang ktika telpon nomer kantor sedia google tidak angkat sibuk korona customer pergi kantor ambil barang janji rumah
1,"bad service :(
pelayanan lambat, saya nunggu 2 jam untuk 2 paket dan hanya 1 paket yg ada lalu tanpa aba2 apa-apa disuruh nunggu sampe 2.5 jam saya putuskan pulang dan entah …",JNE,Aceh,2019-01-21,bad service layan lambat nunggu jam paket paket yg aba suruh nunggu sampe jam putus pulang
1,"Dapat pemberitahuan kemarin barang sudah sampai ke jne, katanya barang sudah diterima, saya bingung sudah diterima dari mana nya, sedangkan barang belum sampai ke tangan saya, tolong jangan di perlambat pengiriman barang saya, tolong …",JNE,Aceh,2021-01-20,pemberitahuan kemarin barang jne barang terima bingung terima nya barang belum tangan tolong jangan lambat kirim barang tolong
1,"Pelayanan semakin hari semakin buruk. Dari tracking barang sdh sampai 3 hari yll,  tapi sampai hari ini tak ada kbr, pd hal status sdh delivered. Di telp ke gudang tlp digantung, selalu katanya jaringan sedang sibuk.",JNE,Aceh,2019-01-21,layan buruk tracking barang sdh yll kbr pd status sdh delivered telp gudang tlp gantung jaring sibuk
1,"Mengecewakan sejak dahulu kala. Di. Tracking barang sudah smpai ke kurir 3hri, namun belum di kirim ke rumah. Di minta no handphone malah di kasih no tlpn kantor. Cukup cukup sudah pakai jasa kalian. Thx",JNE,Aceh,2021-01-20,kecewa tracking barang smpai kurir hri belum kirim rumah no handphone kasih no tlpn kantor pakai jasa thanks
2,"Barang yang belum diantar, katanya sudah sampai di tangan pada saat di track dan nama penerima seperti dibuat2, sangat tidak logis ktanya barang sudah diantar jam 18:30, sedangkan waktu saya track masi jam 16:00, klau tidak saya inisiatif utk mencari lagi, mgkin tidak akan diantar2",JNE,Aceh,2021-01-20,barang belum antar tangan track nama terima tidak logis ktanya barang antar jam waktu track mas jam klau tidak inisiatif utk cari mgkin tidak antar
1,"Kurir sampah, status delivered, barang gk nyampe, kejadian berulang2, kalau gk karna dri pihak pengirim yg harus pake jne, gk sudi saya pake jne ni",JNE,Aceh,2023-01-20,kurir sampah status kirim barang tidak kirim jadi ulang kirim pakai jne tidak pakai jne
1,"Barang di antar lah, padahal udah sampai dari kemarin, apa tunggu berkerak di gudang  itu,
Beda banget banget sama jasa pengiriman sebelah, Hari Hari minggu dilakukan …",JNE,Aceh,2019-01-21,barang  kemarin tunggu kerak gudang beda banget banget jasa kirim belah minggu
1,"Paket saya sdh 1 minggu menggantung stss pengantaran, tapi tak sampai sampai. Boleh tolong no hp yg bisa di tlp, no tlp yg terlampir sibuk terussssssss🥵 …",JNE,Aceh,2022-01-20,paket sdh minggu gantung stss antar tolong no hp yg tlp no tlp yg lampir sibuk
1,"Jasa pengiriman yang sangat mengecewakan, laporan barang sudah dikantor JNE Banda Aceh dan keterangannya rumah/ kantor kosong sampai hampir 1 Minggu tidak ada proses lanjutan, kacau memang tolong evaluasi lagi",JNE,Aceh,2021-01-20,jasa kirim kecewa lapor barang kantor jne banda aceh terang rumah kantor kosong minggu tidak proses lanjut kacau tolong evaluasi
1,"Masa iya pengiriman pertama gagal dengan alasan status 'Kantor/Rumah kosong' padahal tu kurir belum nelpon saya, dan padahal saya sedang berada di rumah seharian pada saat status 'kurir sedang mengantar paket ke alamat tujuan'",JNE,Aceh,2022-01-20,iya kirim gagal alas status kantor rumah kosong  tu kurir belum nelpon rumah hari status kurir antar paket alamat tuju 
1,"Sdh 2 hari status barang dibawa oleh kurir tapi tapi ngk ada kabar atau telpon dri kurirnya, dan di hari ke dua bukannya smpe ke alamat malah dibuat Alamat tidak di temukan, bukannya di telpon klw ngk tau alamat mlah dibilang ngk ditemukan, …",JNE,Aceh,2020-01-21,sdh status barang bawa kurir ngk kabar telpon dri kurir smpe alamat alamat tidak temu telpon klw ngk alamat mlah bilang ngk temu
1,"Saya buat alamat jne ini, pelayanan kurang, belum pernah sekalipun ditelepon saya kalau barang udah sampai, terpaksa saya tanya sendiri kekantornya,,",JNE,Aceh,2022-01-20,alamat jne layan belum telepon barang paksa kantor
1,"Sumpah pengambilan paketnya lama pekerja nya ga profesional gua datang jam 9 pagi selesainya jam 13.00 sungguh merepotkan dan sayangnya para pengunjung yang datang bukan hanya yang disekitar Banda Aceh tetapi yang jauh juga, mereka tlah …",JNE,Aceh,2019-01-21,sumpah ambil paket lama kerja nya tidak profesional gua jam pagi selesai jam sungguh repot sayang unjung sekitar banda aceh tlah
3,"1. tempatnya sempit, parkirnya susah terutama utk kenderaan roda empat, kalau utk roda dua msh bisa parkir.
halaman pertokoan penuh dgn mobil box milik jne. …",JNE,Aceh,2018-01-21,tempat sempit parkir susah utk kenderaan roda utk roda msh parkir halaman toko penuh dgn mobil box milik jne
3,"Pelayanan lambat, kurirnya kadang ketika ngantar barang nelpon cuma sekali aja(kalau gak angkat), terus barangnya di antar balik ke kantor.",JNE,Aceh,2020-01-21,layan lambat kurir kadang ngantar barang nelpon tidak angkat barang kantor
1,"Brg belum sampai di tangan, status udh sampai.
Pas di tanya ke kantor malah di blg belum sampai, padahal di status pelacakan udh 3 hari jam kerja di kecamatan saya. …",JNE,Aceh,2021-01-20,brg belum tangan status udh pas kantor blg belum status lacak udh jam kerja camat
1,"Sejak tanggal 4 paket saya di warehouse banda aceh mulu, status ga berubah2 sampai sekarang. Biasanya kalo udah tiba di warehouse banda aceh langsung dikirim ke sub agen ke kabupaten lain. Ini masih disitu2 aja.",JNE,Aceh,2019-01-21,tanggal paket warehouse banda aceh mulu status tidak ubah warehouse banda aceh langsung kirim sub agen kabupaten situ
1,"Barang yg saya terima pecah, padahal di kotak udah tertulis ""Jangan Dibanting, Mudah Pecah"". pihak JNE tak mau bertanggung jawab.!! saya sarankan jangan menggunakan jasa JNE, pas penyortiran barang mereka tidak hati² asal lempar² aja.!!!",JNE,Aceh,2019-01-21,barang yg terima pecah kotak tulis jangan banting mudah pecah jne tanggung saran jangan jasa jne pas sortir barang tidak hati lempar
1,"kaga jelas ini jne, barang sudah sampai tangal 12 sampai tangal 15 belum diantar, pas mw jmput, harus tunggu 3 jama, belum di proses, terpaksa saya pulang, kecewa kecewa, kalau gak sangup layani dengan baik, tutup saja kantor nya",JNE,Aceh,2019-01-21,kaga jne barang tangal tangal belum antar pas mw jmput tunggu jama belum proses paksa pulang kecewa kecewa tidak sangup layan tutup kantor nya
1,Pengiriman sangat lama padahal saat cek resi sudah 3hari sampai tapi belum jga di antar ke rumah mohon tingkatkan pelayanan nya,JNE,Aceh,2020-01-21,kirim lama cek resi belum jga rumah mohon tingkat layan nya
1,"Performa dari kinerja para pegawai sangat tidak memuaskan, barang yang sudah sampai terlalu lama menunggak digudang dan lama untuk didistribusikan, padahal konsumen sudah menunggu barang yang dikirimkan karena sangat membutuhkan barang tersebut, mohon untuk memperbaiki kinerja para pegawainya.",JNE,Aceh,2020-01-21,performa kerja pegawai tidak muas barang lama tunggak gudang lama distribusi konsumen tunggu barang kirim butuh barang mohon baik kerja pegawai
1,Paket gak di antar kurir. Harus ambil ke JNE. 😡😡😡 …,JNE,Aceh,2023-01-20,paket tidak kurir ambil jne
1,Sangat buruk. Sangat kecewa. Lambat kayak siput. Petugasnya pada lalai sendiri. Mohon pihak Ollshop untuk tidak menggunakan lagi JNE sebagai perantara pengiriman. Asli kecewa bangett,JNE,Aceh,2019-01-21,buruk kecewa lambat siput tugas lalai mohon ollshop tidak jne antara kirim asli kecewa bangett
1,Paket saya ntah di antar kemana sama kurirnya. Mana tanggung jawab nya jne. Sttus sudah delivered. Di kirim nya di banda aceh. Sedang kan saya ada di kab. Bener meriah... Tolong tanggung jawab pihak jne,JNE,Aceh,2022-01-20,paket ntah mana kurir tanggung nya jne sttus delivered kirim nya banda aceh kab bener riah tolong tanggung jne
4,Kiriman untuk wilayah Aceh Besar harus ambil ke kantor. Padahal biaya kirimnya mahal. Barang COD telat seminggu diambil langsung di return,JNE,Aceh,2022-01-20,kirim wilayah aceh ambil kantor biaya kirim mahal barang cod telat minggu ambil langsung return
1,Bad! Jasa kurir bayar sampai rumah.. kalau tidak diambil 3 hari barang akan di retur. Sampai kantor JNE gak ada orang yg melayani...,JNE,Aceh,2019-01-21,bad jasa kurir bayar rumah tidak ambil barang retur kantor jne tidak orang yg layan
1,"Paket pas dicek udh smpek dibanda aceh, tpi udh 1 minggu pihak JNE tidak mengantarkan paketnya, apa JNE tidak memperkerjakan kurir? klo ada memperkerjakan kurir, trs tugas kurir apaan? Sangat mengecewakan pengiriman melalui JNE",JNE,Aceh,2021-01-20,paket pas cek udh smpek banda aceh tpi udh minggu jne tidak antar paket jne tidak kerja kurir klo kerja kurir trs tugas kurir kecewa kirim jne
4,Prosedur pelayanan dalam pengambilan ke loket perlu ditingkatkan lagi. Selama ini proses ngantri dan nunggu barang diambil ke gudang cukup lma menyita waktu.,JNE,Aceh,2019-01-21,prosedur layan ambil loket tingkat proses ngantri nunggu barang ambil gudang lma sita waktu
1,Barang di status dalam pengiriman kurir. Udah 2 hari gak diantar2. Saya Sangat kecewa dgn kinerja jne. Silahkan cek resi: 012550040197420,JNE,Aceh,2021-01-20,barang status kirim kurir tidak antar kecewa dgn kerja jne silah cek resi
5,"Kantor operasional JNE aceh merupakan kantor tempat pengambilan barang yang dikirim melalui jasa pengiriman JNE, petugasnya yang sopan - sopan dan pelayanannya juga baik dan cepat. …",JNE,Aceh,2020-01-21,kantor operasional jne aceh kantor ambil barang kirim jasa kirim jne tugas sopan sopan layan cepat
1,"JNE.. gak ada bagus nya.. JNE banda aceh buruk pelayanan nya, Costumer Service nya 1 orang.. kasihan bulak balek dia sendiri dari pagi sampe siang ngurusin paket orang.. JNE banda aceh tutup aja deh.. biar kami pakai J&T atau pakai Ninja Express..",JNE,Aceh,2020-01-21,jne gk yg bagus jne banda aceh layan jelek customer servicenya orang sayang pagi sore ngurus paket orang tutup jne banda aceh yuk pakai j t pakai ninja express
2,"Kenapa paket saya tidak sampe2 padahal pengirimannya sudah satu mggu lebih.
Mhn penjelasannya. Krn pelanggan saya pada menanyakan kapan barang sampe.",JNE,Aceh,2020-01-21,paket tidak sampe kirim mggu mhn jelas krn langgan barang sampe
1,Sangat kecewa sama JNE. Pengiriman diperlambat dari kantor nya,JNE,Aceh,2024-01-20,kecewa jne kirim lambat kantor nya
1,"Barang sudah sampai dari tanggal 6 sampai sekarang gak di kirim-kirim ke alamat , masih aja di gudang barang nya , mesti kita ambil sendiri kerja kalian ngapain juga ?",JNE,Aceh,2020-01-21,barang tanggal tidak kirim kirim alamat gudang barang nya mesti ambil kerja ngapain
1,"Keterangan barang sudah di terima, tp barangnya gak nyampe kerumah. Pelayanannya sangat sangat sangat buruk !",JNE,Aceh,2023-01-20,terang barang terima tp barang tidak nyampe rumah layan buruk
1,Jne makin parah..stiap ada paket harus ambil sendri ke kantor..udh 2 hari gk di antar2...ongkos mahal..pelayanan hancur,JNE,Aceh,2021-01-20,jne parah stiap paket ambil sendri kantor udh gk ongkos mahal layan hancur
5,"Semoga barang ku segera di antar ,
Aku was was jika aku harus ambil sendiri, kan lucu ongkos kirim sudah di bayar, masa harus ambil di kantor, apalagi aku di Aceh timur, masa iya harus ke Banda …",JNE,Aceh,2020-01-21,moga barang ku was was ambil lucu ongkos kirim bayar ambil kantor aceh timur iya banda
3,"Kantor tempat pengambilan barang di JNE meunasah Manyang itu lama sekali, pegawainya gak banyak, hanya 2 orang yg melayani pengambilan paket, sedangkan org yg mau ambil paket sangat banyak dan terus berdatangan, pelayanan nya lambat sekali",JNE,Aceh,2019-01-21,kantor ambil barang jne meunasah manyang lama pegawai tidak orang yg layan ambil paket org yg ambil paket layan nya lambat
