Rating,Reviews,Date,Company,Province,Source
1,"Sumpah pengambilan paketnya lama pekerja nya ga profesional gua datang jam 9 pagi selesainya jam 13.00 sungguh merepotkan dan sayangnya para pengunjung yang datang bukan hanya yang disekitar Banda Aceh tetapi yang jauh juga, mereka tlah …",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"1. tempatnya sempit, parkirnya susah terutama utk kenderaan roda empat, kalau utk roda dua msh bisa parkir.
halaman pertokoan penuh dgn mobil box milik jne. …",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Pelayanan lambat, kurirnya kadang ketika ngantar barang nelpon cuma sekali aja(kalau gak angkat), terus barangnya di antar balik ke kantor.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Brg belum sampai di tangan, status udh sampai.
Pas di tanya ke kantor malah di blg belum sampai, padahal di status pelacakan udh 3 hari jam kerja di kecamatan saya. …",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Sejak tanggal 4 paket saya di warehouse banda aceh mulu, status ga berubah2 sampai sekarang. Biasanya kalo udah tiba di warehouse banda aceh langsung dikirim ke sub agen ke kabupaten lain. Ini masih disitu2 aja.",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Barang yg saya terima pecah, padahal di kotak udah tertulis ""Jangan Dibanting, Mudah Pecah"". pihak JNE tak mau bertanggung jawab.!! saya sarankan jangan menggunakan jasa JNE, pas penyortiran barang mereka tidak hati² asal lempar² aja.!!!",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"kaga jelas ini jne, barang sudah sampai tangal 12 sampai tangal 15 belum diantar, pas mw jmput, harus tunggu 3 jama, belum di proses, terpaksa saya pulang, kecewa kecewa, kalau gak sangup layani dengan baik, tutup saja kantor nya",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Pengiriman sangat lama padahal saat cek resi sudah 3hari sampai tapi belum jga di antar ke rumah mohon tingkatkan pelayanan nya,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Performa dari kinerja para pegawai sangat tidak memuaskan, barang yang sudah sampai terlalu lama menunggak digudang dan lama untuk didistribusikan, padahal konsumen sudah menunggu barang yang dikirimkan karena sangat membutuhkan barang tersebut, mohon untuk memperbaiki kinerja para pegawainya.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Paket gak di antar kurir. Harus ambil ke JNE. 😡😡😡 …,2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Sangat buruk. Sangat kecewa. Lambat kayak siput. Petugasnya pada lalai sendiri. Mohon pihak Ollshop untuk tidak menggunakan lagi JNE sebagai perantara pengiriman. Asli kecewa bangett,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Paket saya ntah di antar kemana sama kurirnya. Mana tanggung jawab nya jne. Sttus sudah delivered. Di kirim nya di banda aceh. Sedang kan saya ada di kab. Bener meriah... Tolong tanggung jawab pihak jne,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
4,Kiriman untuk wilayah Aceh Besar harus ambil ke kantor. Padahal biaya kirimnya mahal. Barang COD telat seminggu diambil langsung di return,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Bad! Jasa kurir bayar sampai rumah.. kalau tidak diambil 3 hari barang akan di retur. Sampai kantor JNE gak ada orang yg melayani...,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Paket pas dicek udh smpek dibanda aceh, tpi udh 1 minggu pihak JNE tidak mengantarkan paketnya, apa JNE tidak memperkerjakan kurir? klo ada memperkerjakan kurir, trs tugas kurir apaan? Sangat mengecewakan pengiriman melalui JNE",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
4,Prosedur pelayanan dalam pengambilan ke loket perlu ditingkatkan lagi. Selama ini proses ngantri dan nunggu barang diambil ke gudang cukup lma menyita waktu.,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Barang di status dalam pengiriman kurir. Udah 2 hari gak diantar2. Saya Sangat kecewa dgn kinerja jne. Silahkan cek resi: 012550040197420,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,"Kantor operasional JNE aceh merupakan kantor tempat pengambilan barang yang dikirim melalui jasa pengiriman JNE, petugasnya yang sopan - sopan dan pelayanannya juga baik dan cepat. …",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"JNE.. gak ada bagus nya.. JNE banda aceh buruk pelayanan nya, Costumer Service nya 1 orang.. kasihan bulak balek dia sendiri dari pagi sampe siang ngurusin paket orang.. JNE banda aceh tutup aja deh.. biar kami pakai J&T atau pakai Ninja Express..",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
2,"Kenapa paket saya tidak sampe2 padahal pengirimannya sudah satu mggu lebih.
Mhn penjelasannya. Krn pelanggan saya pada menanyakan kapan barang sampe.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Sangat kecewa sama JNE. Pengiriman diperlambat dari kantor nya,setahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Barang sudah sampai dari tanggal 6 sampai sekarang gak di kirim-kirim ke alamat , masih aja di gudang barang nya , mesti kita ambil sendiri kerja kalian ngapain juga ?",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Keterangan barang sudah di terima, tp barangnya gak nyampe kerumah. Pelayanannya sangat sangat sangat buruk !",2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Jne makin parah..stiap ada paket harus ambil sendri ke kantor..udh 2 hari gk di antar2...ongkos mahal..pelayanan hancur,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,"Semoga barang ku segera di antar ,
Aku was was jika aku harus ambil sendiri, kan lucu ongkos kirim sudah di bayar, masa harus ambil di kantor, apalagi aku di Aceh timur, masa iya harus ke Banda …",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Kantor tempat pengambilan barang di JNE meunasah Manyang itu lama sekali, pegawainya gak banyak, hanya 2 orang yg melayani pengambilan paket, sedangkan org yg mau ambil paket sangat banyak dan terus berdatangan, pelayanan nya lambat sekali",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Service nya terjelek, gak pernah di telpon dan konfirmasi apa2, lalu di status nya reschedule, JNE di aceh super worse, mungkin harus dikasih warning ke staf2 nya..pelayanan super jelek",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"JNE menasang mayang tai lah kimak, paket gak dianter2 pas ke kantor nya suruh pulang, masak nomer kurir nya aja gak dikasih, kek kimak JNE menasah mayang",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan buruk. Barang belum sampai di tangan. Keluarga saya juga ga ada yang merasa nerima barang. Malah distatus langsung dibuat ""barang telah diterima oleh keluarga"" tapi barang entah dimana.",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,"Untuk pengiriman cepet banget,tapi untuk penerimaan barang agak kecewa,padahal udah sama kurir,terus kurir nya udah janji jam sekian tapi ga datang datang",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"JNE menyusahkan konsumen, mengulur waktu penerima barang untuk mendapatkan barangnya, sangat kecewa. Lebih bagus JNT, dan Express, ga lagi lagi pake JNE.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"status paket delivered padahal belum, penerima tertulis penghuni kos, sejak kapan penghuni kos tinggal di kantor..nama penerima menggunakan inisial..huft!!!...PROFESIONAL LAH DALAM BERKERJA..",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Lama bgt pengiriman nya.trus brg udh sampai jg gx diantar terus.mana isinya  bunga hidup lg.kecwa bgt,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Antrinya suka lama dan blon beraturan... barang tidak diantar di buat keterangan "" toko /rumah tutup""  alasan bodoh dungu dan klasik ...",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"apa ini JNE gak JElas cantum kan NO telp, di telp gak ada yg angkat apa mati semua CS nya?
kalau tidak melayani by phone tolong di hapus aja no telp di google maps..",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan tidak memuaskan, masak setiap barang harus diambil langsung ke kantor jne, jadi kurir kerjanya apa?",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Paket datang tidak langsung diantar. Seringnya harus ambil sendiri kesana. Mending tutup aja bang. Pengalaman sampe 2 hari masih di sana aja barangnya,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,pelayanannya bagus tp senyum ke konsumen harus di tingkatkan..konsumen raja mas bro...mks JNE😘😘😘 …,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan sampah, makan gaji buta, mau enaknya aja, yang gamau nambah dosa mending ga usah pake jasa ini, sumpah. Pelayanan tersampah, otw laporin kantor pusat.",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Uda kesal banget sama yang namanya ekpedisi JNE wilayah Banda Aceh, pengiriman brg dari jakarta cepat tp pas disininya lamaaaa sampenya,  uda bisa ganti manajemennya....",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Barang udh sampai, tapi belum di antar-antar. Mohon ditingkatkan pelayanan nya, kalau tidak bisa-bisa yg lain jadi pindah ke lain hati.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan jne sangat buruk. Ketika pelanggan datang ke kantor operasional jne, pegawai cuma 1 org dan pelanggan ditinggal begitu saja di kantor dan disuruh tunggu",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
4,Dulu sering ngirim barang disini guys,3 bulan lalu,JNE,Aceh,JNE_Aceh.csv
1,"Waahhh parah ni expedisi nya, barang udh hampir sebulan gk diantar2, padahal dr akhir bln lalu sampai di Banda aceh 😭😭😭 …",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Kurir seperti tidak di gaji,  sudah berapa kali saya sering di kirim barang tetapi tidak ada di hubungi dan harus ke gudangnya sendiri",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Jangan pernah pake jne, pegawainya malas2, klo mau cepet sampe pake j&t atau sicepat dijamin cepat sampe",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Sangat lambat. Barang yg sudah tiba dipendam dua hari, dijemput ke kantor ditunggu dua jam barang belum keluar juga.  MENJENGKELKAN.",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Paket diantar kurir tidak sesuai alamat padahal alamat sudah tertera dengan jelas
Kurir jne tidak jelass",2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Paket udh sampai dari tanggal 27 des,,,
Sampai hari ini paketnya blm diantar2 juga
Hadeuhhh,,,,",2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Bru pertama kali pake jasa jne
Yg yg ditakutkan tejadi
Brang pecah dan patah semua",2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Kecewa...barang segel dh duka dan ada yg hilang..kurir tdk ada buat tanda tarima barang.,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Nga jelas pengiriman lewat JNE  pengiriman nya lama , lebih bagus pakek pengiriman yang lain kecewa udah lama barang nga Sampai2",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Jne paling ampas di aceh ya disini, udah 2x barang nga diantar ke kantor, di pendam teros dalam gudang.
Dikira tuh barang punya mbah lu apa?",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Saya bayar mahal,dan sampe sekarang barang saya tidak sampai,mana lagibitu makanan basah,JNE gak bertanggung jawab",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Jne terburuk di kota2 lain....status delivery kurir,tp sampai berhari2 gk sampai2 kerumah...di jemput ke jne gudang,barang masih di gudang...parahhhhhh",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Paket saya udah seminggu yg lalu dikirim tapi belum sampe juga.! Buat emosi aja ni jne.!,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"pelayanan kurang baik, pengiriman lambat, barang dibuat keterangnnya sudah di terima, nyatanya tidak dikirim",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Asli pelayanan super buruk, nunggu lama2 sejam lebih ehh brgnya ngk bisa di ambil.",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Sama aja byr ongkir,tp gk pernah diantar kerumah dengan alasan rumah/kantor kosong
Pelayanan jelek",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,2x sudah kejadian.. cek resi sdh delivered.. tp brg ga sampe,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Brg saya udah 4 hari gak sampai2 .. saya datang ke kantornya malah tutup ... Gak jelas,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Sangat tidak memuaskan. Barang tidak pernah d antar ke tempat. Katanya akan segera d antar tp tidak pernah sampai,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Pelayan yg kurang baik, antrian yang terlalu lama dan kurangnya penjelasan mengenai barang kiriman",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"dulu pelayanan tidak bagus, skrg udh bagus, tapi antriannnya bisa sejam dua jam tiga jam, ini mungkin bisa diperbaiki lagi kinerjanya",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
2,SMS atau telpon dong jika ada kiriman mau di antar. Ekspedisi lainnya pasti melakukan servicenya seperti itu.,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Kurir nya gak niat sekali mengantarnya. Terpaksa harus ambil ke gudang,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Saya kecewa..
10 hari barang saya di kantor JNE tidak diantar2.
Jne tidak bertanggung jawab.",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Jne membleee kurirnya ga tanggung jawab, masa status dibawa oleh kurir sampai 24 jam blm closed2",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Pelayanan pengambilan paket super lambat banget,  sebagai saran supaya bisa menambah jumlah karyawannya",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Sudah lebih seminggu paket belum sampai, padahal alamat sangat mudah d cari,d tngah kota banda.",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,pelayanan lambat barang udah sampai juga blum di antar ke rumah,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan sangat buruk, kurir tidak punya niat mencari dan mengantar ke alamat tujuan.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Status barang with delivery kurir dan 3 menit kemudian delivered.....sedangkan barang belum diterima.....,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,"Pelayanan ramah, cepat, mantaplah pokoknya... 👍👍👍 …",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Tidak profesional, belum jam istirahat sudah tutup.. mending kirim lewat jnt",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Ada dua operator, yg 1 baik, yang tinggi ngeselin parah, jelek bat pokoknya, padahal aing lagi puasa :(",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
4,"Kalo menurut saya sih bagus,
Tempat bersih, petugas ramah,lokasi yg strategis,",2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"jangan asal kirim samakan dulu alamat sam nomor hp nya, jangan asal kasih sama orang yang tidak tepat.",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Alamat padahal lengkap, tpi barangnya kok malah nyasar ke alamat org, ""fokus mas ketika bekerja""",7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Barang ga di antar2 padahal statusnya sudah ama courir.. tp mana ga sampe2..,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
2,Pelayanan bagus tp sering tutup di saat kita bepentingan mengirim paket,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Ayo senyum yok.
Meskipun capek, harus tetap tersenyum kepada pelanggan ☺😊☺😊☺😊 …",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"lagi tidak sehat,, pengiriman pun lambat, karyawan a tidak sopan,, lebih bagus j&t",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,lambat sangat pelayanannya dan kurirnya yg dikantor marah2 lagi,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan tempat nya kurang bagus dan pelayanan pkerja nya tidak ramah, tolong untuk di perbaharui ya 😄 …",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Kiriman aq lebih cepat sampai di tempat.. mantap jiwa jne,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Pelayanan nya bagus... Cuma pengantaran barang sangat lama,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Pengiriman cepat,5 bulan lalu,JNE,Aceh,JNE_Aceh.csv
1,Setiap pakek Jne barang selalu telat di antarnya.,2 tahun lalu,JNE,Aceh,JNE_Aceh.csv
2,"tulisan di goggle jam 5 tutup, belum ada jam setengah 5 udah tutup, haduhh",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Petugas kurang Senyum Sapa Salam, utk dibagian pengambilan paket.",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Expedisi paling tidak jelas, pengiriman sangat lambat, layanan sangat buruk",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Udah 2 hari di gudang,tapi tidak di antar sampe sekarang,sangat lambat",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Kalo lagi sepi enak.. Tapi kalo lgi penuh nyeseknya minta ampun,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Tidak ada tanggung jawab nya dalam bekerja...rusak barang pengiriman,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
2,"Pengap, ventilasi gak sesuai dengan pengunjung yg datang. Skema cek resi juga amburadul",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Orang malas disuruh kerja ya gini hasilnya, ketawa ta tengok 🤣 …",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,"Jika ada paket yang tidak terkirim ke alamat tujuan, di sini tempatnya untuk ambil paket.",5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Slalu antri yg lama dan proses pengambilan barang yg sulit,8 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Layanan nggak memuaskan, lapar Karna puasa Kali ya ?",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,luar biasa rusak pelayanan gudang JNE Banda aceh,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Di sini tempat jemput paket... Apabila belum di antar ke rumah,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Biarkan bintang yg berbicara,setahun lalu,JNE,Aceh,JNE_Aceh.csv
2,Sistem antrian dan pengambilan barang kurang terstruktur,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Sangat menyesal menggunakan pelyaanan jne,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,jangan di pilih JNE lama banget,3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Nysal krm pket lwt jne,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
3,"Lumayan luas tempatnya ga terlalu sempit,,,",6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Ngk sukak,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Kurang memuaskan,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
5,Gudangnya kali ya,5 tahun lalu,JNE,Aceh,JNE_Aceh.csv
4,Pelayanannya agak lama.,4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Pelayanan benar-benar lama,6 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,Sangat buruk...benar2 buruk,7 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanan sangat mengecewakan, barang belum dikirim tapi katanya barang ditolak.",3 tahun lalu,JNE,Aceh,JNE_Aceh.csv
1,"Pelayanannya jelek. Mereka tidak akan mengirimkan paket Anda ke rumah Anda. Jika Anda menginginkan paket Anda, Anda harus mengambilnya sendiri di kantor mereka atau paket itu akan tetap di sana selamanya.",4 tahun lalu,JNE,Aceh,JNE_Aceh.csv
